id,aps,se,data,tweets,casos,casos_est,casos_estmin,casos_estmax,tmin,rt,prt1,inc,nivel,sum
4801,3.1,201614,2016-04-03,427.0,580.0,580.0,580.0,580.0,23.1429,1.39806,1.0,78.8271,4,1302
6735,3.1,201615,2016-04-10,240.0,362.0,362.0,362.0,362.0,24.1429,0.742567,7.9499e-06,49.199,4,1302
8808,3.1,201616,2016-04-17,126.0,309.0,309.0,309.0,309.0,23.2857,0.630835,6.41642e-11,41.9958,4,1302
8809,3.1,201617,2016-04-24,105.0,405.0,405.0,405.0,405.0,21.5714,0.981195,0.392976,55.043,4,1302
8810,3.1,201618,2016-05-01,99.0,206.0,206.0,206.0,206.0,18.4286,0.582264,1.60254e-10,27.9972,2,1302
283542,3.1,201752,2017-12-24,20.0,2.0,2.0,2.0,2.0,24.5714,0.245132,0.0177726,0.271817,2,1302
761199,4.0,202007,2020-02-09,21.0,3.0,3.0,3.0,3.0,24.4286,0.252797,0.00696516,0.357629,2,1302
766486,4.0,202008,2020-02-16,35.0,8.0,8.0,8.0,8.0,25.7143,0.9517,0.459046,0.953679,2,1302
771783,4.0,202009,2020-02-23,139.0,1.0,1.0,1.0,1.0,23.8571,0.186352,0.0242448,0.11921,2,1302
207036,1.0,201731,2017-07-30,12.0,3.0,3.0,3.0,3.0,18.5714,1.04363,0.522165,1.3218,1,1302
216973,1.0,201734,2017-08-20,15.0,2.0,2.0,2.0,2.0,18.2857,0.695857,0.332401,0.881201,1,1302
224954,1.0,201735,2017-08-27,22.0,3.0,3.0,3.0,3.0,18.4286,1.09498,0.546535,1.3218,1,1302
224955,1.0,201736,2017-09-03,13.0,4.0,4.0,4.0,4.0,17.6,1.51446,0.713733,1.7624,1,1302
202094,3.1,201729,2017-07-16,13.0,1.0,1.0,1.0,1.0,17.8571,0.303461,0.101862,0.135909,1,1302
777090,4.0,202010,2020-03-01,28.0,7.0,7.0,7.0,7.0,22.1429,1.44285,0.741723,0.834469,2,1302
204998,3.1,201730,2017-07-23,14.0,2.0,2.0,2.0,2.0,17.4286,1.00191,0.500844,0.271817,1,1302
207912,3.1,201731,2017-07-30,12.0,3.0,3.0,3.0,3.0,16.8571,1.80225,0.752856,0.407726,1,1302
210836,3.1,201732,2017-08-06,13.0,1.0,1.0,1.0,1.0,17.2857,0.51615,0.261083,0.135909,1,1302
214186,3.1,201733,2017-08-13,13.0,2.0,2.0,2.0,2.0,19.0,0.955177,0.479501,0.271817,1,1302
218170,3.1,201734,2017-08-20,15.0,0.0,0.0,0.0,0.0,17.5714,0.0,0.0,0.0,1,1302
226160,3.1,201735,2017-08-27,22.0,5.0,5.0,5.0,5.0,17.7143,3.37659,0.937001,0.679544,1,1302
782407,4.0,202011,2020-03-08,157.0,3.0,3.0,3.0,3.0,23.1667,0.686008,0.295511,0.357629,2,1302
212631,1.0,201037,2010-09-12,,7.0,7.0,7.0,7.0,20.5714,1.30498,0.685141,3.0842,1,1302
158950,1.0,201715,2017-04-09,13.0,9.0,9.0,9.0,9.0,23.5714,1.05029,0.541928,3.9654,2,1302
161711,1.0,201716,2017-04-16,20.0,9.0,9.0,9.0,9.0,22.2857,1.03576,0.530155,3.9654,2,1302
164482,1.0,201717,2017-04-23,14.0,8.0,8.0,8.0,8.0,21.0,0.918703,0.429512,3.5248,2,1302
167263,1.0,201718,2017-04-30,12.0,4.0,4.0,4.0,4.0,20.2857,0.476353,0.0953784,1.7624,2,1302
172844,1.0,201719,2017-05-07,14.0,13.0,13.0,13.0,13.0,20.8571,1.71918,0.891021,5.72781,1,1302
178445,1.0,201720,2017-05-14,27.0,6.0,6.0,6.0,6.0,20.8571,0.797025,0.333948,2.6436,1,1302
181256,1.0,201721,2017-05-21,31.0,1.0,1.0,1.0,1.0,20.7143,0.122956,0.00356229,0.4406,1,1302
184077,1.0,201722,2017-05-28,22.0,1.0,1.0,1.0,1.0,20.1429,0.164261,0.0147017,0.4406,1,1302
186908,1.0,201723,2017-06-04,27.0,6.0,6.0,6.0,6.0,21.1429,1.91243,0.841787,2.6436,1,1302
224956,1.0,201737,2017-09-10,12.0,2.0,2.0,2.0,2.0,,0.682057,0.323078,0.881201,1,1302
228977,1.0,201738,2017-09-17,22.0,2.0,2.0,2.0,2.0,,0.658916,0.307101,0.881201,1,1302
233008,1.0,201739,2017-09-24,25.0,3.0,3.0,3.0,3.0,,1.16147,0.575523,1.3218,1,1302
233009,1.0,201740,2017-10-01,15.0,8.0,8.0,8.0,8.0,,2.99716,0.959453,3.5248,1,1302
233010,1.0,201741,2017-10-08,7.0,5.0,5.0,5.0,5.0,,1.24607,0.63496,2.203,1,1302
559875,1.0,201914,2019-03-31,81.0,42.0,42.0,42.0,42.0,24.2857,1.949,0.995421,18.5052,2,1302
679083,1.0,201942,2019-10-13,55.0,6.0,6.0,6.0,6.0,23.4286,0.788111,0.325817,2.6436,1,1302
763312,1.0,202008,2020-02-16,35.0,7.0,7.0,7.0,7.0,24.4286,0.98295,0.486724,3.0842,2,1302
773904,1.0,202010,2020-03-01,28.0,7.0,7.0,7.0,7.0,22.1429,1.14023,0.59689,3.0842,2,1302
190604,3.1,201724,2017-06-11,12.0,4.0,4.0,4.0,4.0,17.5714,0.283086,0.00594738,0.543635,1,1302
193458,3.1,201725,2017-06-18,14.0,9.0,9.0,9.0,9.0,18.5714,0.561968,0.0754125,1.22318,1,1302
196322,3.1,201726,2017-06-25,17.0,6.0,6.0,6.0,6.0,16.7143,0.506794,0.0763665,0.815452,1,1302
199200,3.1,201728,2017-07-09,14.0,2.0,2.0,2.0,2.0,17.1429,0.362758,0.0822484,0.271817,1,1302
226161,3.1,201736,2017-09-03,13.0,0.0,0.0,0.0,0.0,16.4,0.0,0.0,0.0,1,1302
226162,3.1,201737,2017-09-10,12.0,2.0,2.0,2.0,2.0,,0.902726,0.453821,0.271817,1,1302
230186,3.1,201738,2017-09-17,22.0,7.0,7.0,7.0,7.0,,3.3642,0.961496,0.951361,1,1302
234226,3.1,201739,2017-09-24,25.0,3.0,3.0,3.0,3.0,,1.02604,0.513394,0.407726,1,1302
234227,3.1,201740,2017-10-01,15.0,7.0,7.0,7.0,7.0,,1.58999,0.788773,0.951361,1,1302
234228,3.1,201741,2017-10-08,7.0,4.0,4.0,4.0,4.0,,0.814825,0.374636,0.543635,1,1302
242352,3.1,201742,2017-10-15,12.0,6.0,6.0,6.0,6.0,,1.15448,0.598404,0.815452,1,1302
246426,3.1,201743,2017-10-22,13.0,6.0,6.0,6.0,6.0,,1.14099,0.59074,0.815452,1,1302
250510,3.1,201744,2017-10-29,22.0,3.0,3.0,3.0,3.0,,0.558919,0.192713,0.407726,1,1302
254604,3.1,201745,2017-11-05,30.0,6.0,6.0,6.0,6.0,,1.16669,0.605199,0.815452,1,1302
787734,4.0,202012,2020-03-15,385.0,2.0,2.0,2.0,2.0,24.3333,0.46358,0.158698,0.23842,2,1302
793071,4.0,202013,2020-03-22,129.0,10.0,10.0,10.0,10.0,,2.4973,0.953706,1.1921,2,1302
189749,1.0,201724,2017-06-11,12.0,4.0,4.0,4.0,4.0,18.8571,1.48654,0.705826,1.7624,1,1302
192600,1.0,201725,2017-06-18,14.0,4.0,4.0,4.0,4.0,20.0,1.02517,0.514695,1.7624,1,1302
195461,1.0,201726,2017-06-25,17.0,1.0,1.0,1.0,1.0,18.8571,0.242206,0.0571655,0.4406,1,1302
198332,1.0,201727,2017-07-02,15.0,4.0,4.0,4.0,4.0,17.4286,1.19399,0.600267,1.7624,1,1302
198333,1.0,201728,2017-07-09,14.0,5.0,5.0,5.0,5.0,18.7143,1.75602,0.793119,2.203,1,1302
201224,1.0,201729,2017-07-16,13.0,2.0,2.0,2.0,2.0,18.4286,0.589958,0.25707,0.881201,1,1302
204125,1.0,201730,2017-07-23,14.0,2.0,2.0,2.0,2.0,18.4286,0.551453,0.227751,0.881201,1,1302
213047,2.1,201103,2011-01-16,,8.0,8.0,8.0,8.0,25.7143,0.511978,0.0534255,1.44746,2,1302
213048,2.1,201104,2011-01-23,,37.0,37.0,37.0,37.0,24.8571,2.09175,0.996105,6.69452,2,1302
213049,2.1,201105,2011-01-30,,42.0,42.0,42.0,42.0,24.0,2.0068,0.996541,7.59918,2,1302
213050,2.1,201106,2011-02-06,,87.0,87.0,87.0,87.0,24.7143,2.64641,1.0,15.7412,2,1302
213051,2.1,201107,2011-02-13,,107.0,107.0,107.0,107.0,24.1429,2.01609,0.999992,19.3598,3,1302
212632,1.0,201038,2010-09-19,,4.0,4.0,4.0,4.0,20.2857,0.81858,0.377483,1.7624,1,1302
165872,3.3,201717,2017-04-23,14.0,18.0,18.0,18.0,18.0,19.8571,0.930187,0.41155,1.94728,1,1302
803764,4.0,202014,2020-03-29,65.0,1.0,1.0,1.0,1.0,,0.228262,0.0479961,0.11921,2,1302
803765,4.0,202015,2020-04-05,103.0,2.0,2.0,2.0,2.0,,0.398688,0.108389,0.23842,2,1302
809132,4.0,202016,2020-04-12,74.0,6.0,6.0,6.0,6.0,,1.60053,0.775434,0.715259,2,1302
814509,4.0,202017,2020-04-19,25.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,2,1302
819896,4.0,202018,2020-04-26,27.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,2,1302
825293,4.0,202019,2020-05-03,79.0,1.0,1.0,1.0,1.0,,0.617448,0.325432,0.11921,1,1302
830700,4.0,202020,2020-05-10,31.0,1.0,1.0,1.0,1.0,,1.59003,0.64666,0.11921,1,1302
212633,1.0,201039,2010-09-26,,1.0,1.0,1.0,1.0,21.4,0.210576,0.0371917,0.4406,1,1302
241131,1.0,201742,2017-10-15,12.0,2.0,2.0,2.0,2.0,,0.373645,0.0899706,0.881201,1,1302
245202,1.0,201743,2017-10-22,13.0,4.0,4.0,4.0,4.0,,0.833074,0.388355,1.7624,1,1302
249283,1.0,201744,2017-10-29,22.0,3.0,3.0,3.0,3.0,,0.837267,0.404212,1.3218,1,1302
257475,1.0,201746,2017-11-12,31.0,3.0,3.0,3.0,3.0,23.5,0.942267,0.468465,1.3218,1,1302
836117,4.0,202021,2020-05-17,62.0,3.0,3.0,3.0,3.0,,3.61556,0.902822,0.357629,1,1302
841544,4.0,202022,2020-05-24,89.0,3.0,3.0,3.0,3.0,,1.96129,0.778806,0.357629,1,1302
257476,1.0,201747,2017-11-19,16.0,3.0,3.0,3.0,3.0,21.7143,0.988099,0.493709,1.3218,1,1302
784536,1.0,202012,2020-03-15,385.0,2.0,2.0,2.0,2.0,24.7143,0.309372,0.0479195,0.881201,2,1302
852411,4.0,202023,2020-05-31,23.0,2.0,2.0,2.0,2.0,,0.85959,0.431243,0.23842,1,1302
863298,4.0,202024,2020-06-07,28.0,2.0,2.0,2.0,2.0,,0.777277,0.384241,0.23842,1,1302
868755,4.0,202025,2020-06-14,33.0,1.0,1.0,1.0,1.0,18.0,0.448779,0.213415,0.11921,1,1302
874222,4.0,202026,2020-06-21,567.0,2.0,2.0,2.0,2.0,19.0,1.1067,0.543948,0.23842,1,1302
879699,4.0,202027,2020-06-28,18.0,0.0,0.0,0.0,0.0,18.8571,0.0,0.0,0.0,1,1302
800548,1.0,202014,2020-03-29,65.0,7.0,7.0,7.0,7.0,24.0,1.41381,0.73092,3.0842,2,1302
805910,1.0,202016,2020-04-12,74.0,1.0,1.0,1.0,1.0,21.8571,0.224412,0.0455602,0.4406,1,1302
811281,1.0,202017,2020-04-19,25.0,6.0,6.0,6.0,6.0,21.4286,1.65341,0.789064,2.6436,1,1302
838286,1.0,202022,2020-05-24,89.0,2.0,2.0,2.0,2.0,18.5714,0.441684,0.141468,0.881201,1,1302
849147,1.0,202023,2020-05-31,23.0,1.0,1.0,1.0,1.0,20.4286,0.361343,0.146863,0.4406,1,1302
860028,1.0,202024,2020-06-07,28.0,2.0,2.0,2.0,2.0,22.4286,1.06149,0.526116,0.881201,1,1302
870940,1.0,202026,2020-06-21,567.0,5.0,5.0,5.0,5.0,21.1429,2.32222,0.874793,2.203,1,1302
876411,1.0,202027,2020-06-28,18.0,1.0,1.0,1.0,1.0,20.1429,0.332475,0.124331,0.4406,1,1302
213041,2.1,201049,2010-12-05,,20.0,20.0,20.0,20.0,24.4286,1.83673,0.953023,3.61866,2,1302
213042,2.1,201050,2010-12-12,,28.0,28.0,28.0,28.0,24.5714,1.96986,0.984753,5.06612,2,1302
213043,2.1,201051,2010-12-19,,19.0,19.0,19.0,19.0,25.0,0.99127,0.489077,3.43773,2,1302
213044,2.1,201052,2010-12-26,,7.0,7.0,7.0,7.0,23.8571,0.323514,0.00220377,1.26653,2,1302
213045,2.1,201101,2011-01-02,,17.0,17.0,17.0,17.0,24.7143,0.93938,0.425669,3.07586,2,1302
213046,2.1,201102,2011-01-09,,23.0,23.0,23.0,23.0,24.8571,1.6031,0.924879,4.16146,2,1302
212628,1.0,201034,2010-08-22,,4.0,4.0,4.0,4.0,20.0,0.675736,0.261668,1.7624,1,1302
212634,1.0,201040,2010-10-03,,2.0,2.0,2.0,2.0,20.5714,0.528611,0.209998,0.881201,1,1302
212682,1.0,201136,2011-09-04,,4.0,4.0,4.0,4.0,19.0,0.913042,0.444966,1.7624,1,1302
212683,1.0,201137,2011-09-11,,3.0,3.0,3.0,3.0,19.4286,0.801858,0.380452,1.3218,1,1302
1786,1.0,201339,2013-09-22,45.0,5.0,5.0,5.0,5.0,20.0,1.07721,0.547986,2.203,1,1302
1787,1.0,201340,2013-09-29,56.0,1.0,1.0,1.0,1.0,21.5714,0.240904,0.0562879,0.4406,1,1302
1796,1.0,201349,2013-12-01,60.0,11.0,11.0,11.0,11.0,22.2857,3.19746,0.982484,4.8466,1,1302
1797,1.0,201350,2013-12-08,63.0,13.0,13.0,13.0,13.0,22.7143,2.29348,0.960932,5.72781,2,1302
1800,1.0,201401,2013-12-29,43.0,7.0,7.0,7.0,7.0,25.4286,0.963119,0.470871,3.0842,2,1302
1805,1.0,201406,2014-02-02,65.0,11.0,11.0,11.0,11.0,24.7143,1.17086,0.641704,4.8466,2,1302
1806,1.0,201407,2014-02-09,77.0,9.0,9.0,9.0,9.0,23.8571,0.87325,0.380583,3.9654,2,1302
1816,1.0,201417,2014-04-20,64.0,7.0,7.0,7.0,7.0,22.4286,1.03868,0.528898,3.0842,2,1302
1807,1.0,201408,2014-02-16,68.0,3.0,3.0,3.0,3.0,22.7143,0.305658,0.0212902,1.3218,2,1302
1808,1.0,201409,2014-02-23,77.0,9.0,9.0,9.0,9.0,23.8571,1.11695,0.592472,3.9654,2,1302
1809,1.0,201410,2014-03-02,75.0,5.0,5.0,5.0,5.0,23.4286,0.773744,0.326833,2.203,2,1302
1810,1.0,201411,2014-03-09,66.0,5.0,5.0,5.0,5.0,24.0,0.789612,0.34045,2.203,2,1302
1811,1.0,201412,2014-03-16,92.0,13.0,13.0,13.0,13.0,23.8571,2.06758,0.942966,5.72781,2,1302
1812,1.0,201413,2014-03-23,63.0,7.0,7.0,7.0,7.0,22.7143,0.968381,0.47512,3.0842,2,1302
1813,1.0,201414,2014-03-30,65.0,6.0,6.0,6.0,6.0,23.5714,0.68775,0.231839,2.6436,2,1302
1814,1.0,201415,2014-04-06,76.0,10.0,10.0,10.0,10.0,23.0,1.21606,0.665039,4.406,2,1302
1815,1.0,201416,2014-04-13,62.0,2.0,2.0,2.0,2.0,21.8571,0.272485,0.0288265,0.881201,2,1302
1817,1.0,201418,2014-04-27,107.0,1.0,1.0,1.0,1.0,19.8571,0.187896,0.0249971,0.4406,1,1302
1818,1.0,201419,2014-05-04,159.0,4.0,4.0,4.0,4.0,22.1429,0.929815,0.456107,1.7624,1,1302
1819,1.0,201420,2014-05-11,114.0,6.0,6.0,6.0,6.0,19.5714,1.69603,0.799245,2.6436,1,1302
1820,1.0,201421,2014-05-18,92.0,5.0,5.0,5.0,5.0,21.5714,1.26657,0.644024,2.203,1,1302
1821,1.0,201422,2014-05-25,80.0,2.0,2.0,2.0,2.0,20.1429,0.419756,0.124425,0.881201,1,1302
1822,1.0,201423,2014-06-01,55.0,6.0,6.0,6.0,6.0,20.7143,1.34055,0.688366,2.6436,1,1302
1823,1.0,201424,2014-06-08,62.0,5.0,5.0,5.0,5.0,21.7143,1.2281,0.626764,2.203,1,1302
1824,1.0,201425,2014-06-15,63.0,4.0,4.0,4.0,4.0,19.8571,0.869472,0.414836,1.7624,1,1302
1842,1.0,201443,2014-10-19,88.0,2.0,2.0,2.0,2.0,20.7143,0.414256,0.120201,0.881201,1,1302
1844,1.0,201445,2014-11-02,55.0,1.0,1.0,1.0,1.0,22.0,0.431385,0.200529,0.4406,1,1302
1848,1.0,201449,2014-11-30,40.0,4.0,4.0,4.0,4.0,22.1429,1.36624,0.667856,1.7624,1,1302
1849,1.0,201450,2014-12-07,46.0,4.0,4.0,4.0,4.0,22.8571,1.22202,0.61249,1.7624,1,1302
1850,1.0,201451,2014-12-14,28.0,4.0,4.0,4.0,4.0,22.7143,1.08668,0.548402,1.7624,2,1302
1851,1.0,201452,2014-12-21,40.0,1.0,1.0,1.0,1.0,24.4286,0.265873,0.0737508,0.4406,2,1302
1852,1.0,201453,2014-12-28,39.0,1.0,1.0,1.0,1.0,26.1429,0.3237,0.117499,0.4406,2,1302
1853,1.0,201501,2015-01-04,37.0,4.0,4.0,4.0,4.0,24.8571,1.94283,0.803824,1.7624,2,1302
1854,1.0,201502,2015-01-11,51.0,3.0,3.0,3.0,3.0,26.5714,1.49626,0.686524,1.3218,2,1302
1855,1.0,201503,2015-01-18,62.0,3.0,3.0,3.0,3.0,26.1429,1.07224,0.535964,1.3218,2,1302
1856,1.0,201504,2015-01-25,48.0,2.0,2.0,2.0,2.0,26.0,0.654115,0.303733,0.881201,2,1302
1857,1.0,201505,2015-02-01,64.0,1.0,1.0,1.0,1.0,24.1429,0.372966,0.155911,0.4406,2,1302
1858,1.0,201506,2015-02-08,47.0,1.0,1.0,1.0,1.0,26.0,0.500102,0.25007,0.4406,2,1302
1859,1.0,201507,2015-02-15,57.0,1.0,1.0,1.0,1.0,25.0,0.738198,0.391029,0.4406,2,1302
1860,1.0,201508,2015-02-22,81.0,3.0,3.0,3.0,3.0,25.1429,2.5717,0.846067,1.3218,2,1302
265717,1.0,201748,2017-11-26,22.0,2.0,2.0,2.0,2.0,22.7143,0.681058,0.322397,0.881201,1,1302
269848,1.0,201749,2017-12-03,17.0,3.0,3.0,3.0,3.0,22.4286,1.09311,0.545677,1.3218,1,1302
278129,1.0,201750,2017-12-10,6.0,5.0,5.0,5.0,5.0,21.8571,1.85505,0.812192,2.203,1,1302
278130,1.0,201751,2017-12-17,4.0,1.0,1.0,1.0,1.0,23.5714,0.320483,0.115001,0.4406,1,1302
213052,2.1,201108,2011-02-20,,164.0,164.0,164.0,164.0,24.0,2.00852,1.0,29.673,3,1302
213053,2.1,201109,2011-02-27,,197.0,197.0,197.0,197.0,23.0,1.69113,0.999998,35.6438,3,1302
213054,2.1,201110,2011-03-06,,173.0,173.0,173.0,173.0,23.0,1.12914,0.863724,31.3014,3,1302
213055,2.1,201111,2011-03-13,,471.0,471.0,471.0,471.0,23.4286,2.45653,1.0,85.2194,3,1302
213056,2.1,201112,2011-03-20,,530.0,530.0,530.0,530.0,22.5714,1.97313,1.0,95.8944,4,1302
213057,2.1,201113,2011-03-27,,634.0,634.0,634.0,634.0,23.5714,1.5708,1.0,114.711,4,1302
1788,1.0,201341,2013-10-06,52.0,6.0,6.0,6.0,6.0,19.2857,1.6534,0.78906,2.6436,1,1302
1789,1.0,201342,2013-10-13,57.0,1.0,1.0,1.0,1.0,21.2857,0.302689,0.10127,0.4406,1,1302
1790,1.0,201343,2013-10-20,69.0,2.0,2.0,2.0,2.0,22.7143,0.611689,0.273207,0.881201,1,1302
1791,1.0,201344,2013-10-27,66.0,1.0,1.0,1.0,1.0,21.0,0.405637,0.181085,0.4406,1,1302
1792,1.0,201345,2013-11-03,54.0,2.0,2.0,2.0,2.0,20.1429,1.16356,0.564874,0.881201,1,1302
1793,1.0,201346,2013-11-10,63.0,4.0,4.0,4.0,4.0,22.7143,2.40455,0.859814,1.7624,1,1302
1794,1.0,201347,2013-11-17,86.0,2.0,2.0,2.0,2.0,21.1429,0.897288,0.451049,0.881201,1,1302
1795,1.0,201348,2013-11-24,74.0,4.0,4.0,4.0,4.0,22.8571,1.40716,0.681524,1.7624,1,1302
1882,1.0,201530,2015-07-26,84.0,22.0,22.0,22.0,22.0,20.7143,1.04213,0.554393,9.69321,1,1302
212635,1.0,201041,2010-10-10,,1.0,1.0,1.0,1.0,19.1429,0.436179,0.204102,0.4406,1,1302
1883,1.0,201531,2015-08-02,80.0,9.0,9.0,9.0,9.0,20.1429,0.485102,0.0308475,3.9654,1,1302
1884,1.0,201532,2015-08-09,76.0,7.0,7.0,7.0,7.0,19.2857,0.434218,0.0249748,3.0842,1,1302
1893,1.0,201541,2015-10-11,63.0,4.0,4.0,4.0,4.0,23.0,0.628587,0.221081,1.7624,1,1302
1861,1.0,201509,2015-03-01,94.0,4.0,4.0,4.0,4.0,23.5714,2.43006,0.862147,1.7624,2,1302
1862,1.0,201510,2015-03-08,129.0,6.0,6.0,6.0,6.0,24.4286,2.15106,0.875419,2.6436,2,1302
1865,1.0,201513,2015-03-29,172.0,10.0,10.0,10.0,10.0,23.7143,1.27675,0.700635,4.406,2,1302
1866,1.0,201514,2015-04-05,187.0,12.0,12.0,12.0,12.0,22.0,1.2855,0.722159,5.28721,2,1302
1867,1.0,201515,2015-04-12,349.0,36.0,36.0,36.0,36.0,22.8571,3.07285,0.999861,15.8616,2,1302
1886,1.0,201534,2015-08-23,59.0,5.0,5.0,5.0,5.0,18.8571,0.39864,0.0301606,2.203,1,1302
1887,1.0,201535,2015-08-30,84.0,12.0,12.0,12.0,12.0,19.1429,0.850435,0.33727,5.28721,1,1302
1888,1.0,201536,2015-09-06,103.0,4.0,4.0,4.0,4.0,19.5714,0.345293,0.0215818,1.7624,1,1302
1889,1.0,201537,2015-09-13,88.0,8.0,8.0,8.0,8.0,20.1429,0.911265,0.422687,3.5248,1,1302
1890,1.0,201538,2015-09-20,51.0,7.0,7.0,7.0,7.0,22.1429,0.972922,0.478762,3.0842,1,1302
1891,1.0,201539,2015-09-27,59.0,7.0,7.0,7.0,7.0,23.1429,1.01382,0.510522,3.0842,1,1302
1892,1.0,201540,2015-10-04,77.0,5.0,5.0,5.0,5.0,20.2857,0.718188,0.277909,2.203,1,1302
1894,1.0,201542,2015-10-18,133.0,5.0,5.0,5.0,5.0,21.4286,0.936279,0.456117,2.203,1,1302
1895,1.0,201543,2015-10-25,90.0,4.0,4.0,4.0,4.0,21.8571,0.861795,0.409349,1.7624,1,1302
1896,1.0,201544,2015-11-01,162.0,7.0,7.0,7.0,7.0,23.0,1.51833,0.767357,3.0842,1,1302
1897,1.0,201545,2015-11-08,119.0,11.0,11.0,11.0,11.0,23.4286,2.06287,0.927277,4.8466,1,1302
1898,1.0,201546,2015-11-15,85.0,11.0,11.0,11.0,11.0,23.7143,1.50594,0.812498,4.8466,2,1302
1900,1.0,201548,2015-11-29,433.0,5.0,5.0,5.0,5.0,22.0,0.493289,0.0849377,2.203,2,1302
1901,1.0,201549,2015-12-06,900.0,12.0,12.0,12.0,12.0,23.1429,1.31373,0.737902,5.28721,1,1302
1902,1.0,201550,2015-12-13,258.0,16.0,16.0,16.0,16.0,24.7143,1.81293,0.929992,7.04961,1,1302
1903,1.0,201551,2015-12-20,264.0,11.0,11.0,11.0,11.0,25.1429,0.995229,0.495434,4.8466,2,1302
1868,1.0,201516,2015-04-19,208.0,37.0,37.0,37.0,37.0,23.4286,2.00089,0.99427,16.3022,3,1302
1869,1.0,201517,2015-04-26,291.0,58.0,58.0,58.0,58.0,21.1429,1.93751,0.998794,25.5548,3,1302
1904,1.0,201552,2015-12-27,248.0,10.0,10.0,10.0,10.0,25.5714,0.781001,0.274623,4.406,2,1302
1905,1.0,201601,2016-01-03,246.0,24.0,24.0,24.0,24.0,24.1429,1.89771,0.972157,10.5744,2,1302
1906,1.0,201602,2016-01-10,264.0,28.0,28.0,28.0,28.0,23.8571,1.88073,0.979266,12.3368,2,1302
1908,1.0,201604,2016-01-24,301.0,19.0,19.0,19.0,19.0,24.8571,0.794391,0.223965,8.37141,3,1302
1909,1.0,201605,2016-01-31,469.0,20.0,20.0,20.0,20.0,25.2857,0.886102,0.345307,8.81201,2,1302
1910,1.0,201606,2016-02-07,638.0,13.0,13.0,13.0,13.0,24.5714,0.647926,0.105794,5.72781,2,1302
1911,1.0,201607,2016-02-14,683.0,33.0,33.0,33.0,33.0,25.1429,1.75357,0.977205,14.5398,2,1302
1912,1.0,201608,2016-02-21,491.0,32.0,32.0,32.0,32.0,25.2857,1.53363,0.939373,14.0992,2,1302
1914,1.0,201610,2016-03-06,362.0,40.0,40.0,40.0,40.0,25.8571,1.08072,0.633954,17.624,2,1302
1915,1.0,201611,2016-03-13,418.0,84.0,84.0,84.0,84.0,24.4286,1.83643,0.999657,37.0104,2,1302
1916,1.0,201612,2016-03-20,905.0,117.0,117.0,117.0,117.0,24.5714,2.02477,0.999997,51.5503,2,1302
1917,1.0,201613,2016-03-27,391.0,357.0,357.0,357.0,357.0,25.4286,3.80228,1.0,157.294,2,1302
4222,1.0,201614,2016-04-03,427.0,319.0,319.0,319.0,319.0,24.5714,1.84376,1.0,140.552,3,1302
6153,1.0,201615,2016-04-10,240.0,220.0,220.0,220.0,220.0,24.7143,0.831697,0.0213975,96.9321,4,1302
8124,1.0,201616,2016-04-17,126.0,150.0,150.0,150.0,150.0,23.8571,0.532532,8.03912e-11,66.0901,4,1302
8125,1.0,201617,2016-04-24,105.0,164.0,164.0,164.0,164.0,21.8571,0.71332,0.000430661,72.2585,4,1302
8126,1.0,201618,2016-05-01,99.0,94.0,94.0,94.0,94.0,19.8571,0.532113,1.96199e-07,41.4164,4,1302
8127,1.0,201619,2016-05-08,90.0,46.0,46.0,46.0,46.0,21.5714,0.327891,6.74794e-13,20.2676,4,1302
23714,1.0,201626,2016-06-26,39.0,5.0,5.0,5.0,5.0,19.5714,0.251607,0.000825399,2.203,1,1302
94462,1.0,201649,2016-12-04,33.0,5.0,5.0,5.0,5.0,23.0,1.42059,0.703494,2.203,1,1302
104857,1.0,201702,2017-01-08,34.0,11.0,11.0,11.0,11.0,26.5714,1.26005,0.699406,4.8466,2,1302
115368,1.0,201703,2017-01-15,20.0,18.0,18.0,18.0,18.0,26.1429,1.67258,0.915792,7.93081,2,1302
308189,1.0,201802,2018-01-07,28.0,3.0,3.0,3.0,3.0,24.4286,1.22288,0.599947,1.3218,2,1302
308190,1.0,201803,2018-01-14,49.0,11.0,11.0,11.0,11.0,24.2857,3.16449,0.981881,4.8466,2,1302
312391,1.0,201804,2018-01-21,57.0,11.0,11.0,11.0,11.0,25.8571,1.98794,0.91828,4.8466,2,1302
2007,2.1,201416,2014-04-13,62.0,9.0,9.0,9.0,9.0,21.8571,1.11427,0.590549,1.6284,2,1302
2008,2.1,201417,2014-04-20,64.0,6.0,6.0,6.0,6.0,22.4286,0.836367,0.369139,1.0856,2,1302
2009,2.1,201418,2014-04-27,107.0,12.0,12.0,12.0,12.0,19.8571,1.6165,0.856915,2.1712,1,1302
2010,2.1,201419,2014-05-04,159.0,8.0,8.0,8.0,8.0,22.1429,0.973485,0.47786,1.44746,1,1302
2011,2.1,201420,2014-05-11,114.0,0.0,0.0,0.0,0.0,19.5714,0.0,0.0,0.0,1,1302
2012,2.1,201421,2014-05-18,92.0,4.0,4.0,4.0,4.0,21.5714,0.599191,0.195679,0.723732,1,1302
2013,2.1,201422,2014-05-25,80.0,2.0,2.0,2.0,2.0,20.1429,0.542399,0.220741,0.361866,1,1302
